datum,lehrkraft_id,gruppe_id,teilnehmer_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,thema,interventions,delta_norm,delta_dichte,cosine_shift,dominanzwechsel,polaritaetswechsel,dominante_dimension_vorher,dominante_dimension_nachher,bemerkung,delta_kognition,delta_sozial,delta_affektiv,delta_motivation,delta_methodik,delta_performanz,delta_regulation
2025-11-28,1,7,11,1377,2299,Algebra: Terme,emotionale_stuetzung,0.15912480863601058,-0.2714524335985997,0.01266041499994952,0,0,regulation,regulation,kann nur sporadisch den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | kann nur rudimentär Kerninformationen aus (Sach-)Texten entnehmen | hat geplante Zeit überwiegend sinnvoll genutzt | ist allgemein motiviert | nM Terme,0.029714087248260024,-0.09562949430135902,-0.09896871814155998,-0.039250748135269964,0.06288939912104996,-3.4182954339989635e-05,-0.0015071403627699986
2025-11-28,1,7,11,1377,2300,Algebra: Terme,emotionale_stuetzung,0.26384891191061094,0.25041083876720016,0.03480829679531283,1,0,regulation,kognition,kann nur sporadisch den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | kann nur rudimentär Kerninformationen aus (Sach-)Texten entnehmen | hat geplante Zeit überwiegend sinnvoll genutzt | ist allgemein motiviert | nM Terme,0.031108760283019954,0.134509636537599,0.20129146617535,-0.010171350591260009,-0.06982122815283998,-0.004280604525840004,-0.07099727336201
2025-11-28,1,7,11,1377,2301,Algebra: Terme,emotionale_stuetzung,0.28021447437761404,-2.0183991611083,0.03926035334500644,1,0,kognition,motivation,kann nur sporadisch den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | kann nur rudimentär Kerninformationen aus (Sach-)Texten entnehmen | hat geplante Zeit überwiegend sinnvoll genutzt | ist allgemein motiviert | nM Terme,-0.07546715464871995,-0.183057722729356,-0.06951718824485997,0.13305240202964003,-0.10149104994771002,0.02090334582397002,0.07772879862469001
2025-11-28,1,7,11,1377,2302,Algebra: Terme,emotionale_stuetzung,0.26398424618525196,1.0387549338913997,0.03484411319787706,1,0,motivation,performanz,kann nur sporadisch den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | kann nur rudimentär Kerninformationen aus (Sach-)Texten entnehmen | hat geplante Zeit überwiegend sinnvoll genutzt | ist allgemein motiviert | nM Terme,0.05505440161356995,0.034562413341097,-0.019813576035920016,-0.14405536198038005,0.16395624771382,0.06550544677165998,-0.11465162384034
2026-01-16,1,7,11,1369,2265,Grundrechenarten: ratZ,ohne_klassifizierte_intervention,0.20385189929775857,0.40269127076470035,0.02077792168541548,1,0,performanz,regulation,müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | kann neue Informationen weniger verlässlich aufnehmen und wiedergeben | erledigt die Haus- oder Übungsaufgaben zuverlässig | Erfolge fördern die Motivation normalerweise | siehe Karl,-0.01804133068782998,-0.002458554239536004,-0.144758866647598,0.023207868639320006,-0.02521183199279997,-0.057754252889790025,0.12553540499077998
2026-01-16,1,7,11,1369,2266,Grundrechenarten: ratZ,ohne_klassifizierte_intervention,0.4467168785347795,-1.9688962097604001,0.09977888065513962,0,0,regulation,regulation,müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | kann neue Informationen weniger verlässlich aufnehmen und wiedergeben | erledigt die Haus- oder Übungsaufgaben zuverlässig | Erfolge fördern die Motivation normalerweise | siehe Karl,-0.23198267033899,0.19585487458370499,0.181570176778178,-0.04832825721235001,-0.13476946335651002,-0.09210880335701,0.21314476039149005
2026-01-16,1,7,11,1369,2267,Grundrechenarten: ratZ,ohne_klassifizierte_intervention,0.40898396775423457,2.7536497068887003,0.08363465195359465,0,0,regulation,regulation,müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | kann neue Informationen weniger verlässlich aufnehmen und wiedergeben | erledigt die Haus- oder Übungsaufgaben zuverlässig | Erfolge fördern die Motivation normalerweise | siehe Karl,0.25417424908565,-0.150651530534813,-0.12346520399437,0.05044153676962004,0.08741707995099002,0.09450384513686,-0.21355731195021005
2026-01-16,1,7,11,1369,2269,Grundrechenarten: ratZ,ohne_klassifizierte_intervention,0.3442828029374006,-1.1849175574010005,0.059265645941867895,1,0,regulation,performanz,müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | kann neue Informationen weniger verlässlich aufnehmen und wiedergeben | erledigt die Haus- oder Übungsaufgaben zuverlässig | Erfolge fördern die Motivation normalerweise | siehe Karl,-0.10888354941673001,0.12482771431750299,0.21060283288190002,0.07605947224387,-0.12542999723496,0.08977068211091,-0.13100765891427002
2025-09-05,1,7,20,14,54,Weitere Themen: vorbblf,"lob, emotionale_stuetzung",0.28227125525993235,0.7376919067778998,0.039838746876592945,1,0,performanz,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann sich zuverlässig an früher Gelerntes erinnern und es nutzen | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden",0.08635700271354996,0.152157870181377,0.18128323358272003,-0.04586828530644005,-0.010979065476729999,-0.08106960036031002,-0.08606498599160001
2025-09-05,1,7,20,14,55,Weitere Themen: vorbblf,"lob, emotionale_stuetzung",0.24831924038306638,0.14943633092440045,0.030831370594859075,1,0,kognition,motivation,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann sich zuverlässig an früher Gelerntes erinnern und es nutzen | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden",-0.15848643251803995,0.10453722249958,0.055291324779280004,0.13359990355314,-0.057223602307459986,0.009479151067339986,-0.036687943155010005
2025-09-05,1,7,20,14,56,Weitere Themen: vorbblf,"lob, emotionale_stuetzung",0.38569684074504945,-0.026346079429099944,0.0743813782811551,1,0,motivation,performanz,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann sich zuverlässig an früher Gelerntes erinnern und es nutzen | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden",0.1201536675446,-0.26294172947121197,-0.20201200328313001,-0.09810675149347997,0.055491072571340005,0.07929222167009004,0.07339275391630001
2025-09-05,1,7,20,14,57,Weitere Themen: vorbblf,"lob, emotionale_stuetzung",0.25582229729991046,-1.5001262695487005,0.03272272203245985,1,0,performanz,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann sich zuverlässig an früher Gelerntes erinnern und es nutzen | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden",0.08005733698356998,-0.1129261672677,-0.167717312707797,-0.04447419433590999,0.08708437114885997,-0.07019047099029002,-0.06054841432396002
2025-09-12,1,7,20,12,44,Quadratische Funktion/Gleichung: BLF T B,"aktivierungsfragen, metakognition",0.25958761893688304,0.8693259350934004,0.03369308402807247,1,0,kognition,regulation,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist offen gegenüber Kritik | formuliert Fragen weniger verständlich | benötigt wenig Zeit, um nach einer Ablenkung die Arbeit wieder aufzunehmen",-0.11209210535150999,0.126914993044687,0.060212211224009,0.05685705907835997,-0.07042847305718997,0.0017478173660799845,0.16398846341562
2025-09-12,1,7,20,12,45,Quadratische Funktion/Gleichung: BLF T B,"aktivierungsfragen, metakognition",0.23025704380141332,0.32354839649919986,0.02650929489131093,1,0,regulation,kognition,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist offen gegenüber Kritik | formuliert Fragen weniger verständlich | benötigt wenig Zeit, um nach einer Ablenkung die Arbeit wieder aufzunehmen",0.11714449241445996,-0.016035661338303996,0.09504494180801801,-0.07662488776732002,0.05531275513343997,-0.004842949875479952,-0.14508777429533998
2025-09-12,1,7,20,12,47,Quadratische Funktion/Gleichung: BLF T B,"aktivierungsfragen, metakognition",0.6395878976228486,-2.2858575797519,0.20453812348037448,0,0,kognition,kognition,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist offen gegenüber Kritik | formuliert Fragen weniger verständlich | benötigt wenig Zeit, um nach einer Ablenkung die Arbeit wieder aufzunehmen",0.2452803011938901,-0.254349865633421,-0.110117527517867,-0.305411120587817,-0.02421350085077001,-0.15703225406828003,-0.39187900377226303
2025-09-19,1,7,20,10,34,Trigonometrie: Üb,ohne_klassifizierte_intervention,0.8051787172094618,1.7323273594348,0.3241593476714041,1,0,kognition,performanz,"beherrscht die spezifischen Fachbegriffe zuverlässig | Notenentwicklung in den letzten Wochen unverändert | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | reagiert interessiert auf neue Herausforderungen",-0.37841426298052006,0.262643337984993,0.088015132114767,0.38002827685946705,-0.03504355716148999,0.22261608519085002,0.482886904206253
2025-09-19,1,7,20,10,35,Trigonometrie: Üb,ohne_klassifizierte_intervention,0.2483863190535784,-0.0968237618572001,0.030848068389292216,1,0,performanz,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Notenentwicklung in den letzten Wochen unverändert | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | reagiert interessiert auf neue Herausforderungen",0.13414725297847996,-0.010753585069605998,0.10868954310742,-0.12862058134562004,0.027031181197120002,-0.01411752685915002,-0.11957415427821
2025-09-19,1,7,20,10,36,Trigonometrie: Üb,ohne_klassifizierte_intervention,0.14994229324389838,0.6893786411979002,0.01124140863597467,0,0,kognition,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Notenentwicklung in den letzten Wochen unverändert | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | reagiert interessiert auf neue Herausforderungen",0.027568888910330047,0.004683633959046994,-0.1080165550847,0.049841720814439994,-0.010980411162099968,-0.06150378587148997,0.06037924170193998
2025-09-19,1,7,20,10,37,Trigonometrie: Üb,ohne_klassifizierte_intervention,0.32044814803204014,-0.21068879507790017,0.051343775272647774,0,0,kognition,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Notenentwicklung in den letzten Wochen unverändert | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | reagiert interessiert auf neue Herausforderungen",-0.0559135154864,0.201633834355566,0.21153768342278,0.06758846537335,-0.046708850108020006,-0.055583769324200005,-0.06570256430374999
2025-09-19,1,7,20,10,38,Trigonometrie: Üb,ohne_klassifizierte_intervention,0.32832908849386777,-0.6235816892027,0.053900312573757825,0,0,kognition,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Notenentwicklung in den letzten Wochen unverändert | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | reagiert interessiert auf neue Herausforderungen",-0.01226651966883996,-0.179043844248531,-0.21705110166373004,-0.025742248099459963,0.04890773412312999,0.013989072420909965,0.15884369678469
2025-09-26,1,7,20,8,26,Prüfungsvorbereitung: BLF,"lob, regelhinweise, emotionale_stuetzung",0.16010731865612488,0.24171560493990008,0.012817256124154075,1,0,kognition,performanz,beherrscht die spezifischen Fachbegriffe zuverlässig | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen stark verbessert | wird von schwierigeren Aufgaben immerzu motiviert | arbeitet überwiegend in einem angemessenen Tempo | erreicht in der Regel vereinbarte Lernziele,-0.09353610673357005,-0.016520038996476,0.004840430218229996,0.03693264325729001,-0.018249654050130015,0.11721600963393003,-0.033946219904670005
2025-09-26,1,7,20,8,27,Prüfungsvorbereitung: BLF,"lob, regelhinweise, emotionale_stuetzung",0.3042010336210042,0.9218029382294999,0.04626938054675733,1,0,performanz,kognition,beherrscht die spezifischen Fachbegriffe zuverlässig | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen stark verbessert | wird von schwierigeren Aufgaben immerzu motiviert | arbeitet überwiegend in einem angemessenen Tempo | erreicht in der Regel vereinbarte Lernziele,0.10693381180425998,0.143794461270087,0.18896526570254002,-0.06678570375909004,0.00777285315545001,-0.09060155012714,-0.10949576090835
2025-09-26,1,7,20,8,29,Prüfungsvorbereitung: BLF,"lob, regelhinweise, emotionale_stuetzung",0.3274896085044868,-1.4446955191018,0.05362503660057827,1,0,kognition,performanz,beherrscht die spezifischen Fachbegriffe zuverlässig | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen stark verbessert | wird von schwierigeren Aufgaben immerzu motiviert | arbeitet überwiegend in einem angemessenen Tempo | erreicht in der Regel vereinbarte Lernziele,-0.19137353824838,-0.12554116776229798,-0.13443401411859002,0.10510592423022003,-0.02057556317217002,0.13029028101099993,0.09135839943592
2025-09-26,1,7,20,8,30,Prüfungsvorbereitung: BLF,"lob, regelhinweise, emotionale_stuetzung",0.16169432282996246,0.6434394760782003,0.013072610797523976,0,0,performanz,performanz,beherrscht die spezifischen Fachbegriffe zuverlässig | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen stark verbessert | wird von schwierigeren Aufgaben immerzu motiviert | arbeitet überwiegend in einem angemessenen Tempo | erreicht in der Regel vereinbarte Lernziele,-0.025793368325229993,0.13110884957205798,0.008732500511270003,0.034565164194920006,-0.023540152553769955,-0.06716120432778994,0.04420918976588001
2025-10-24,1,7,20,4,11,Prüfungsvorbereitung: BLF,"lob, regelhinweise",0.11671953805496234,0.6593055388289994,0.0068117613578465575,0,0,performanz,performanz,fühlt sich ziemlich sicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | ist sehr offen für andere Lösungsansätze | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | nM Teil B Staudamm,0.032521414596,0.021646603729910008,0.09925986786794,-0.011356573317820029,-0.024289007348560043,-0.01346945843055003,-0.03666547951853999
2025-10-24,1,7,20,4,12,Prüfungsvorbereitung: BLF,"lob, regelhinweise",0.14655437819730616,0.2692629690760002,0.010739143244600347,1,0,performanz,kognition,fühlt sich ziemlich sicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | ist sehr offen für andere Lösungsansätze | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | nM Teil B Staudamm,0.12007463485513004,-0.019845707122579992,-0.012997623047529994,-0.06788995417803001,0.023414640778590012,-0.03346479532144997,-0.014842295312160025
2025-10-24,1,7,20,4,13,Prüfungsvorbereitung: BLF,"lob, regelhinweise",0.4602623525611141,-1.5149183608366,0.10592132376450458,1,0,kognition,sozial,fühlt sich ziemlich sicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | ist sehr offen für andere Lösungsansätze | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | nM Teil B Staudamm,-0.09305168426049004,0.34629734005990004,-0.229443205106739,0.08017611247225004,-0.13123519318827997,-0.05123366051445,-0.06588635842967999
2025-10-24,1,7,20,4,14,Prüfungsvorbereitung: BLF,"lob, regelhinweise",0.6239807505199365,0.10118939319319997,0.1946773134696067,1,0,sozial,kognition,fühlt sich ziemlich sicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | ist sehr offen für andere Lösungsansätze | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | nM Teil B Staudamm,0.20204901179785,-0.43313512360869005,0.256602176841869,-0.23931233735808002,0.17520480456984,0.08057542207710999,-0.024858487250569994
2025-10-24,1,7,20,4,15,Prüfungsvorbereitung: BLF,"lob, regelhinweise",0.2546200694231403,1.1904512195001002,0.03241587582757366,1,0,kognition,performanz,fühlt sich ziemlich sicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | ist sehr offen für andere Lösungsansätze | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | nM Teil B Staudamm,-0.09029825881489001,-0.065898957310601,-0.15649803905422,0.13725802657701,0.004760499155499975,0.016084585579620003,0.09339246918414001
2025-11-14,1,7,20,1309,2149,Weitere Themen: VorbLK komplTh,lob,0.2314999398059739,0.23815343677249956,0.026796235805773616,0,0,performanz,performanz,"kann sein Wissen in Testsituationen bzw. unter Druck sehr gut anwenden | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann sich sehr gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | nM VorbLK komplTh",-0.052675398006109986,0.136245304149171,0.15670702251272,0.04156290910499999,-0.06680531495566999,0.00571417773499,-0.03840017474936003
2025-11-14,1,7,20,1309,2150,Weitere Themen: VorbLK komplTh,lob,0.16189091850429627,-0.5957395840111999,0.013104398682089236,1,0,performanz,kognition,"kann sein Wissen in Testsituationen bzw. unter Druck sehr gut anwenden | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann sich sehr gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | nM VorbLK komplTh",0.09390746931472,0.031177935118369998,0.024907862001479986,-0.06686972087655996,0.05134899740433002,-0.07959249732427004,-0.048521611045869995
2025-11-14,1,7,20,1309,2151,Weitere Themen: VorbLK komplTh,lob,0.25887696651670683,-0.4311686227867,0.03350882834259494,1,0,kognition,performanz,"kann sein Wissen in Testsituationen bzw. unter Druck sehr gut anwenden | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann sich sehr gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | nM VorbLK komplTh",-0.10846440370874,-0.131355028189737,-0.038581601781039976,0.026207865628119997,-0.07723687540854002,0.16435712225506005,0.05333312961622999
2025-11-14,1,7,20,1309,2152,Weitere Themen: VorbLK komplTh,lob,0.22863414095656578,1.1421800064748004,0.026136919911930345,0,0,performanz,performanz,"kann sein Wissen in Testsituationen bzw. unter Druck sehr gut anwenden | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann sich sehr gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | nM VorbLK komplTh",0.016030545413240005,-0.027587961790004,-0.179161505727449,0.04532314402338,0.059715198429399985,-0.08494669591062004,0.07950231317823003
2025-11-14,1,7,20,1309,2153,Weitere Themen: VorbLK komplTh,lob,0.13325060423803176,-1.7739809728942002,0.008877913511485369,0,0,performanz,performanz,"kann sein Wissen in Testsituationen bzw. unter Druck sehr gut anwenden | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann sich sehr gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | nM VorbLK komplTh",0.00045680226481997765,-0.006260693540331999,0.08776301705020899,-0.07041570578038003,-0.0030447971867799684,0.06092369972618,-0.03653261306486
2025-11-28,1,7,20,1305,2135,Prüfungsvorbereitung: BLF,"lob, metakognition",0.23154205117862428,1.5177342844147002,0.026806020519746565,1,0,performanz,kognition,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | kann gut nach einem festgelegten Zeitplan lernen | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | beteiligt sich oft an unterrichtsrelevanten Diskussionen | nM Geometrie",0.13133445060395005,0.018929457727686,-0.08324806107422399,0.011777196492950004,0.05945024344395,-0.15784707146412996,-0.02203832419901003
2025-11-28,1,7,20,1305,2136,Prüfungsvorbereitung: BLF,"lob, metakognition",0.23573580693351465,-0.36085391805070044,0.027785821229272756,0,0,kognition,kognition,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | kann gut nach einem festgelegten Zeitplan lernen | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | beteiligt sich oft an unterrichtsrelevanten Diskussionen | nM Geometrie",-0.00720371686486998,0.015042737791102996,0.21335820908861397,-0.03690706974746,-0.02749922467728999,0.032619042235649987,-0.08117343602809002
2025-11-28,1,7,20,1305,2137,Prüfungsvorbereitung: BLF,"lob, metakognition",0.29180813094753,-1.3615005663407,0.04257626795862279,1,0,kognition,performanz,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | kann gut nach einem festgelegten Zeitplan lernen | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | beteiligt sich oft an unterrichtsrelevanten Diskussionen | nM Geometrie",-0.11693225441113003,-0.045611511520199995,-0.13224867113997998,0.05504378751649003,-0.11433397780125004,0.17510574555524994,0.07172595773844004
2025-11-28,1,7,20,1305,2138,Prüfungsvorbereitung: BLF,"lob, metakognition",0.3585633457158521,1.5024725245999,0.06428424643160302,1,0,performanz,kognition,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | kann gut nach einem festgelegten Zeitplan lernen | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | beteiligt sich oft an unterrichtsrelevanten Diskussionen | nM Geometrie",-0.01603237860133999,0.251304258554424,0.13361982518782997,0.04430496472754997,0.054326774797590016,-0.20575796761914994,0.007202643843290002
2026-01-16,1,7,20,1300,2120,Prüfungsvorbereitung: BLF,"lob, strukturierung",0.3819727384333478,-1.2206558937882996,0.07295202336296625,1,0,kognition,performanz,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | geht sehr strukturiert an Aufgaben heran | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | nM Teil A abfragen",0.11796907180793997,-0.254394635972919,-0.14621420118568,-0.11579158477531998,0.004211496878190002,0.16751525742943002,-0.06636609285245004
2026-01-16,1,7,20,1300,2121,Prüfungsvorbereitung: BLF,"lob, strukturierung",0.30159276506336935,1.8928222040207996,0.045479354417510054,1,0,performanz,methodik,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | geht sehr strukturiert an Aufgaben heran | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | nM Teil A abfragen",-0.10426347390093998,0.165521519638469,-0.09590768909551,0.11377656316748996,0.08057724698622998,-0.12593849047650002,0.09051719845434003
2026-01-16,1,7,20,1300,2122,Prüfungsvorbereitung: BLF,"lob, strukturierung",0.45063794607580465,-1.3310288243641,0.10153779262078955,1,0,methodik,kognition,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | geht sehr strukturiert an Aufgaben heran | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | nM Teil A abfragen",0.23866846112086,-0.17527961667902,0.10463781991326,-0.22558549055539998,0.05999449072458002,-0.046185631306130015,-0.21867473956703
2026-01-16,1,7,20,1300,2124,Prüfungsvorbereitung: BLF,"lob, strukturierung",0.5720802366151931,-1.6159500567227998,0.16363929776570996,1,0,kognition,performanz,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | geht sehr strukturiert an Aufgaben heran | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | nM Teil A abfragen",-0.30150025088497,0.004170313225819001,0.03792801423905001,0.17192501298074,-0.28953906388529,0.34111090423963,0.07190091425219
2025-09-19,1,7,24,1532,2785,Differenzialrechnung: AB,emotionale_stuetzung,0.2553344688271101,0.34639910617500025,0.03259801527124939,0,0,kognition,kognition,kann sein Wissen im Unterricht besser anwenden als in Testsituationen | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen geringfügig verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | bearbeitet Aufgaben erfolgreich ohne ständige Anleitung | vermeidet Flüchtigkeitsfehler überwiegend | add | Fach		Thema,-0.060567356829730024,0.165943194869042,0.17184891577058,0.04098488748271001,-0.036359811763329974,-0.038091622358770005,-0.0023073525208600065
2025-09-19,1,7,24,1532,2786,Differenzialrechnung: AB,emotionale_stuetzung,0.2934617729493099,-0.029953679885100115,0.0430601210766568,1,0,kognition,performanz,kann sein Wissen im Unterricht besser anwenden als in Testsituationen | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen geringfügig verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | bearbeitet Aufgaben erfolgreich ohne ständige Anleitung | vermeidet Flüchtigkeitsfehler überwiegend | add | Fach		Thema,-0.05393834033717004,-0.159248189932757,-0.18034127079553,0.060351295453629994,-0.03797329025466001,0.11344371455218999,0.08587072649118
